"Year","MaxGDD","ID","startDayOfYear","scientificName","Family.Name","Authority","Decimal.Latitude","Decimal.Longitude","elevation","institutionCode","AUTH.x","DataYrs","SYNONYMS","AUTH.y","Accepted.Symbol","Synonym.Symbol","Symbol","Hybrid.Genus.Indicator","Genus","Hybrid.Species.Indicator","Species","Subspecies.Prefix","Hybrid.Subspecies.Indicator","Subspecies","Variety.Prefix","Hybrid.Variety.Indicator","Variety","Subvariety.Prefix","Subvariety","Forma.Prefix","Forma","Genera.Binomial.Author","Trinomial.Author","Quadranomial.Author","Questionable.Taxon.Indicator","Parents","Genus.1","Family","Duration","Growth.Habit","Native.Status","Bloom.Period","Fruit.Seed.Period.Begin","Fruit.Seed.Period.End","Raw_Precip","Avg_Hi","Avg_Lo","day","tmin","tmax","HDD","x"
"2104",1991,1336.33655782956,29452,183,"Minuartia obtusiloba","Caryophyllaceae","(Rydb.) House",39.9854,-107.0401,3598,"RM","Minuartia obtusiloba (Rydb.) House",51,"Minuartia obtusiloba","Minuartia obtusiloba (Rydb.) House","MIOB2","","MIOB2","","Minuartia","","obtusiloba","",NA,"","",NA,"","","","","","(Rydb.) House","","",NA,"","Minuartia","Caryophyllaceae","Perennial","Subshrub, Forb/herb","L48 (N), AK (N), CAN (N)","","","",807.55,7.59,-6.85,"1991-07-02",0.615633358265897,19.0564909679134,377.439331258303,28
"2105",1991,1336.33655782956,40053,183,"Salix planifolia","Salicaceae","Pursh",40.0096,-107.0884,3597,"RM","Salix planifolia Pursh",33,"Salix planifolia","Salix planifolia Pursh","SAPL2","","SAPL2","","Salix","","planifolia","",NA,"","",NA,"","","","","","Pursh","","",NA,"","Salix","Salicaceae","Perennial","Tree, Subshrub, Shrub","L48 (N), AK (N), CAN (N), SPM (N)","Late Spring","Spring","Summer",807.55,7.59,-6.85,"1991-07-02",0.615633358265897,19.0564909679134,377.439331258303,25
"2106",1991,1336.33655782956,41817,178,"Sibbaldia procumbens","Rosaceae","L.",40.1275,-107.1841,3506,"DBG","Sibbaldia procumbens L.",40,"Sibbaldia procumbens","Sibbaldia procumbens L.","SIPR","","SIPR","","Sibbaldia","","procumbens","",NA,"","",NA,"","","","","","L.","","",NA,"","Sibbaldia","Rosaceae","Perennial","Subshrub, Forb/herb","L48 (N), AK (N), CAN (N), GL (N)","","","",807.55,7.59,-6.85,"1991-06-27",4.17638079950294,17.4982218708606,324.322203011112,25
"2107",1991,1336.33655782956,17138,208,"Erigeron formosissimus","Asteraceae","Greene",NA,NA,3200,"USU","Erigeron formosissimus Greene",26,"Erigeron formosissimus","Erigeron formosissimus Greene","ERFO3","","ERFO3","","Erigeron","","formosissimus","",NA,"","",NA,"","","","","","Greene","","",NA,"","Erigeron","Asteraceae","Perennial","Forb/herb","L48 (N)","","","",807.55,7.59,-6.85,"1991-07-27",1.23417781289142,13.7681038584135,640.071644376507,17
"2108",1991,1336.33655782956,9042,218,"Castilleja miniata","Orobanchaceae","Douglas ex Hook.",39.7605,-107.3622,3354,"RM","Castilleja miniata Douglas ex Hook.",29,"Castilleja miniata","Castilleja miniata Douglas ex Hook.","CAMI12","","CAMI12","","Castilleja","","miniata","",NA,"","",NA,"","","","","","Douglas ex Hook.","","",NA,"","Castilleja","Scrophulariaceae","Perennial","Subshrub, Forb/herb","L48 (N), AK (N), CAN (N)","","","",807.55,7.59,-6.85,"1991-08-06",2.8947993716757,16.710597948424,743.930688460744,19
"2109",1991,1336.33655782956,5603,183,"Besseya alpina","Plantaginaceae","(Gray) Rydb.",40.0096,-107.0884,3597,"RM","Besseya alpina (A. Gray) Rydb.",31,"Besseya alpina","Besseya alpina (A. Gray) Rydb.","BEAL","","BEAL","","Besseya","","alpina","",NA,"","",NA,"","","","","","(A. Gray) Rydb.","","",NA,"","Besseya","Scrophulariaceae","Perennial","Forb/herb","L48 (N)","","","",807.55,7.59,-6.85,"1991-07-02",0.615633358265897,19.0564909679134,377.439331258303,23
"2110",1991,1336.33655782956,3515,183,"Artemisia scopulorum","Asteraceae","A. Gray",40.0084406,-107.0881417,3657,"COLO","Artemisia scopulorum A. Gray",51,"Artemisia scopulorum","Artemisia scopulorum A. Gray","ARSC","","ARSC","","Artemisia","","scopulorum","",NA,"","",NA,"","","","","","A. Gray","","",NA,"","Artemisia","Asteraceae","Perennial","Forb/herb","L48 (N)","","","",807.55,7.59,-6.85,"1991-07-02",0.615633358265897,19.0564909679134,377.439331258303,28
"2111",1991,1336.33655782956,13874,236,"Cystopteris fragilis","Cystopteridaceae","Bernh.",NA,NA,3414,"BRY","Cystopteris fragilis (L.) Bernh.",28,"Cystopteris fragilis","Cystopteris fragilis (L.) Bernh.","CYFR2","","CYFR2","","Cystopteris","","fragilis","",NA,"","",NA,"","","","","","(L.) Bernh.","","",NA,"","Cystopteris","Dryopteridaceae","Perennial","Forb/herb","L48 (N), AK (N), HI (I?), CAN (N), GL (N), SPM (N)","","","",807.55,7.59,-6.85,"1991-08-24",3.5770889050221,18.9293154732249,926.734571193914,20
"2112",1991,1336.33655782956,36478,206,"Potentilla gracilis var. pulcherrima","Rosaceae","(Lehm.) Fern.",NA,NA,3813,"FLD","Potentilla gracilis Douglas ex Hook. var. pulcherrima (Lehm.) Fernald",33,"Potentilla pulcherrima","Potentilla pulcherrima Lehm.","POPU9","","POPU9","","Potentilla","","pulcherrima","",NA,"","",NA,"","","","","","Lehm.","","",NA,"","Potentilla","Rosaceae","Perennial","Forb/herb","L48 (N), CAN (N)","","","",807.55,7.59,-6.85,"1991-07-25",2.25428796168431,13.3516365110546,625.318174667318,23
"2113",1991,1336.33655782956,41563,188,"Senecio soldanella","Asteraceae","Gray",NA,NA,4114,"UNM","Senecio soldanella A. Gray",40,"Senecio soldanella","Senecio soldanella A. Gray","SESO","","SESO","","Senecio","","soldanella","",NA,"","",NA,"","","","","","A. Gray","","",NA,"","Senecio","Asteraceae","Perennial","Forb/herb","L48 (N)","","","",807.55,7.59,-6.85,"1991-07-07",5.67654603654057,21.7470495357558,436.834236825402,24
"2114",1991,1336.33655782956,20255,183,"Geum rossii var. turbinatum","Rosaceae","(Rydb.) C.L. Hitchc.",39.98957,-107.04834,3713,"RM","Geum rossii (R. Br.) Ser. var. turbinatum (Rydb.) C.L. Hitchc.",48,"Geum rossii var. turbinatum","Geum rossii (R. Br.) Ser. var. turbinatum (Rydb.) C.L. Hitchc.","GEROT","","GEROT","","Geum","","rossii","",NA,"","var.",NA,"turbinatum","","","","","(R. Br.) Ser.","(Rydb.) C.L. Hitchc.","",NA,"","Geum","Rosaceae","Perennial","Forb/herb","L48 (N)","Summer","Summer","Fall",807.55,7.59,-6.85,"1991-07-02",0.615633358265897,19.0564909679134,377.439331258303,26
"2115",1991,1336.33655782956,32255,194,"Paronychia pulvinata","Alsinaceae","A. Gray",38.0731964,-105.6472321,3779,"COLO","Paronychia pulvinata A. Gray",26,"Paronychia pulvinata","Paronychia pulvinata A. Gray","PAPU2","","PAPU2","","Paronychia","","pulvinata","",NA,"","",NA,"","","","","","A. Gray","","",NA,"","Paronychia","Caryophyllaceae","Perennial","Subshrub, Forb/herb","L48 (N)","","","",807.55,7.59,-6.85,"1991-07-13",3.06769472781208,17.7072384111718,498.4438513179,16
"2116",1991,1336.33655782956,35630,183,"Podistera eastwoodiae","Apiaceae","(Coult. & Rose) Mathias & Constance",40.0096,-107.0884,3597,"DBG","Podistera eastwoodiae (J.M. Coult. & Rose) Mathias & Constance",33,"Podistera eastwoodiae","Podistera eastwoodiae (J.M. Coult. & Rose) Mathias & Constance","POEA","","POEA","","Podistera","","eastwoodiae","",NA,"","",NA,"","","","","","(J.M. Coult. & Rose) Mathias & Constance","","",NA,"","Podistera","Apiaceae","Perennial","Forb/herb","L48 (N)","","","",807.55,7.59,-6.85,"1991-07-02",0.615633358265897,19.0564909679134,377.439331258303,21
"2117",1991,1336.33655782956,24278,213,"Kobresia myosuroides","Cyperaceae","(Villars) Fiori & Paoli",37.9819441,-105.5919005,3749,"COLO","Kobresia myosuroides (Vill.) Fiori",41,"Kobresia myosuroides","Kobresia myosuroides (Vill.) Fiori","KOMY","","KOMY","","Kobresia","","myosuroides","",NA,"","",NA,"","","","","","(Vill.) Fiori","","",NA,"","Kobresia","Cyperaceae","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N)","","","",807.55,7.59,-6.85,"1991-08-01",4.57438238073554,19.5536427869279,695.935074780594,23
"2118",1991,1336.33655782956,17102,218,"Erigeron coulteri","Asteraceae","Porter",39.7605,-107.3622,3353,"RM","Erigeron coulteri Porter",36,"Erigeron coulteri","Erigeron coulteri Porter","ERCO6","","ERCO6","","Erigeron","","coulteri","",NA,"","",NA,"","","","","","Porter","","",NA,"","Erigeron","Asteraceae","Perennial","Forb/herb","L48 (N)","","","",807.55,7.59,-6.85,"1991-08-06",2.8947993716757,16.710597948424,743.930688460744,23
"2119",1991,1336.33655782956,14394,213,"Deschampsia cespitosa","Poaceae","(L.) Beauv.",NA,NA,3657,"UNM","Deschampsia cespitosa (L.) P. Beauv.",39,"Deschampsia cespitosa","Deschampsia cespitosa (L.) P. Beauv.","DECE","","DECE","","Deschampsia","","cespitosa","",NA,"","",NA,"","","","","","(L.) P. Beauv.","","",NA,"","Deschampsia","Poaceae","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N), SPM (N)","","","",807.55,7.59,-6.85,"1991-08-01",4.57438238073554,19.5536427869279,695.935074780594,26
"2120",1991,1336.33655782956,41495,213,"Senecio bigelovii var. hallii","Asteraceae","A. Gray",NA,NA,3505,"UNM","Senecio bigelovii A. Gray var. hallii A. Gray",15,"Senecio bigelovii var. hallii","Senecio bigelovii A. Gray var. hallii A. Gray","SEBIH","","SEBIH","","Senecio","","bigelovii","",NA,"","var.",NA,"hallii","","","","","A. Gray","A. Gray","",NA,"","Senecio","Asteraceae","Perennial","Forb/herb","L48 (N)","","","",807.55,7.59,-6.85,"1991-08-01",4.57438238073554,19.5536427869279,695.935074780594,11
"2121",1991,1336.33655782956,6934,220,"Calamagrostis canadensis","Poaceae","(Michx.) Beauv.",39.8478,-107.2681,3201,"RM","Calamagrostis canadensis (Michx.) P. Beauv.",27,"Calamagrostis canadensis","Calamagrostis canadensis (Michx.) P. Beauv.","CACA4","","CACA4","","Calamagrostis","","canadensis","",NA,"","",NA,"","","","","","(Michx.) P. Beauv.","","",NA,"","Calamagrostis","Poaceae","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N), SPM (N)","Late Spring","Summer","Fall",807.55,7.59,-6.85,"1991-08-08",1.37063729191488,16.3738709681621,761.334346999173,19
"2122",1992,1332.36575914889,35499,208,"Poa alpina","Poaceae","L.",NA,NA,3658,"FLD","Poa alpina L.",42,"Poa alpina","Poa alpina L.","POAL2","","POAL2","","Poa","","alpina","",NA,"","",NA,"","","","","","L.","","",NA,"","Poa","Poaceae","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N)","","","",764.57,7.55,-6.51,"1992-07-26",4.1201809634382,13.5835483822646,660.68410304973,26
"2123",1992,1332.36575914889,35580,213,"Poa interior","Poaceae","Rydb.",40.509253,-105.673965,3475,"DBG","Poa interior Rydb.",29,"Poa nemoralis ssp. interior","Poa nemoralis L. ssp. interior (Rydb.) W.A. Weber","PONEI2","","PONEI2","","Poa","","nemoralis","ssp.",NA,"interior","",NA,"","","","","","L.","(Rydb.) W.A. Weber","",NA,"","Poa","Poaceae","Perennial","Graminoid","L48 (N), AK (N), CAN (N)","","","",764.57,7.55,-6.51,"1992-07-31",2.32218725569869,18.3654051854984,711.780704137125,23
"2124",1992,1332.36575914889,35757,176,"Polemonium pulcherrimum var. delicatum","Polemoniaceae","(Rydb.) Cronq.",NA,NA,3250,"UNM","Polemonium pulcherrimum Hook. var. delicatum (Rydb.) Cronquist",46,"Polemonium pulcherrimum ssp. delicatum","Polemonium pulcherrimum Hook. ssp. delicatum (Rydb.) Brand","POPU3","","POPU3","","Polemonium","","pulcherrimum","",NA,"","",NA,"","","","","","Hook.","","",NA,"","Polemonium","Polemoniaceae","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)","","","",764.57,7.55,-6.51,"1992-06-24",3.85166011344023,19.0728796216843,364.793013276013,26
"2125",1992,1332.36575914889,8591,214,"Carex micropoda","Cyperaceae","C.A. Mey.",40.541093,-105.697901,3426,"DBG","Carex micropoda C.A. Mey.",32,"Carex micropoda","Carex micropoda C.A. Mey.","CAPYP","","CAPYP","","Carex","","pyrenaica","ssp.",NA,"pyrenaica","",NA,"","","","","","Wahlenb.","Wahlenb.","",NA,"","Carex","Cyperaceae","Perennial","Graminoid","L48 (N), AK (N)","","","",764.57,7.55,-6.51,"1992-08-01",2.96646734951526,18.651093633038,722.589484628401,18
"2126",1992,1332.36575914889,29459,208,"Minuartia rubella","Caryophyllaceae","(Wahlenb.) Hiern.",NA,NA,3658,"FLD","Minuartia rubella (Wahlenb.) Hiern.",32,"Minuartia rubella","Minuartia rubella (Wahlenb.) Hiern.","MIRU3","","MIRU3","","Minuartia","","rubella","",NA,"","",NA,"","","","","","(Wahlenb.) Hiern.","","",NA,"","Minuartia","Caryophyllaceae","Annual, Perennial","Forb/herb","L48 (N), AK (N), CAN (N), GL (N)","","","",764.57,7.55,-6.51,"1992-07-26",4.1201809634382,13.5835483822646,660.68410304973,19
"2127",1992,1332.36575914889,2673,189,"Boechera drummondii","Brassicaceae","(A. Gray) A.& D. Lˆve",NA,NA,3688,"FLD","Boechera drummondii (A. Gray) ¡. Lˆve & D. Lˆve",36,"Arabis drummondii","Arabis drummondii A. Gray","ARDR","","ARDR","","Arabis","","drummondii","",NA,"","",NA,"","","","","","A. Gray","","",NA,"","Arabis","Brassicaceae","Biennial, Perennial","Forb/herb","L48 (N), AK (N), CAN (N)","Late Spring","Summer","Summer",764.57,7.55,-6.51,"1992-07-07",6.18986624906046,21.4089142373938,487.891966883127,23
"2128",1992,1332.36575914889,7985,257,"Cardamine cordifolia","Brassicaceae","A. Gray ex M.E. Jones",38.0833,-105.6667,3627,"CS","Cardamine cordifolia A. Gray",43,"Cardamine cordifolia","Cardamine cordifolia A. Gray","CACOI","","CACOI","","Cardamine","","cordifolia","",NA,"","var.",NA,"incana","","","","","A. Gray","A. Gray ex M.E. Jones","",NA,"","Cardamine","Brassicaceae","Perennial","Forb/herb","L48 (N)","","","",764.57,7.55,-6.51,"1992-09-13",3.18584578702656,16.025531083744,1104.2156687333,26
"2129",1992,1332.36575914889,36459,208,"Potentilla nivea","Rosaceae","L.",NA,NA,3566,"FLD","Potentilla nivea L.",34,"Potentilla uniflora","Potentilla uniflora Ledeb.","POUN2","","POUN2","","Potentilla","","uniflora","",NA,"","",NA,"","","","","","Ledeb.","","",NA,"","Potentilla","Rosaceae","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)","","","",764.57,7.55,-6.51,"1992-07-26",4.1201809634382,13.5835483822646,660.68410304973,38
"2130",1992,1332.36575914889,32545,208,"Pedicularis bracteosa var. paysoniana","Orobanchaceae","(Pennell) Cronquist",NA,NA,3322,"FLD","Pedicularis bracteosa Benth. var. paysoniana (Pennell) Cronquist",34,"Pedicularis bracteosa var. paysoniana","Pedicularis bracteosa Benth. var. paysoniana (Pennell) Cronquist","PEBRP2","","PEBRP2","","Pedicularis","","bracteosa","",NA,"","var.",NA,"paysoniana","","","","","Benth.","(Pennell) Cronquist","",NA,"","Pedicularis","Scrophulariaceae","Perennial","Forb/herb","L48 (N)","","","",764.57,7.55,-6.51,"1992-07-26",4.1201809634382,13.5835483822646,660.68410304973,22
"2131",1992,1332.36575914889,39937,188,"Salix brachycarpa var. brachycarpa","Salicaceae","Nutt.",NA,NA,3688,"FLD","Salix brachycarpa Nutt. var. brachycarpa",38,"Salix brachycarpa var. brachycarpa","Salix brachycarpa Nutt. var. brachycarpa","SABRB7","","SABRB7","","Salix","","brachycarpa","",NA,"","var.",NA,"brachycarpa","","","","","Nutt.","Nutt.","",NA,"","Salix","Salicaceae","Perennial","Shrub","L48 (N), CAN (N)","","","",764.57,7.55,-6.51,"1992-07-06",5.39215578819991,21.2500629410042,474.0925766399,24
"2132",1992,1332.36575914889,35627,213,"Poa wheeleri","Poaceae","(Hook.) Vasey",40.509253,-105.673965,3475,"DBG","Poa wheeleri Vasey",24,"Poa wheeleri","Poa wheeleri Vasey","POWH2","","POWH2","","Poa","","wheeleri","",NA,"","",NA,"","","","","","Vasey","","",NA,"","Poa","Poaceae","Perennial","Graminoid","L48 (N), CAN (N)","","","",764.57,7.55,-6.51,"1992-07-31",2.32218725569869,18.3654051854984,711.780704137125,16
"2133",1992,1332.36575914889,17177,207,"Erigeron leiomerus","Asteraceae","Gray",NA,NA,3293,"RM","Erigeron leiomerus A. Gray",38,"Erigeron leiomerus","Erigeron leiomerus A. Gray","ERLE6","","ERLE6","","Erigeron","","leiomerus","",NA,"","",NA,"","","","","","A. Gray","","",NA,"","Erigeron","Asteraceae","Perennial","Forb/herb","L48 (N)","","","",764.57,7.55,-6.51,"1992-07-25",3.34996852645083,14.7299370626874,651.832238376878,23
"2134",1992,1332.36575914889,15450,213,"Draba grayana","Brassicaceae","(Rydb.) C.L. Hitchc.",40.495889,-105.647869,3962,"DBG","Draba grayana (Rydb.) C.L. Hitchc.",30,"Draba grayana","Draba grayana (Rydb.) C.L. Hitchc.","DRGR3","","DRGR3","","Draba","","grayana","",NA,"","",NA,"","","","","","(Rydb.) C.L. Hitchc.","","",NA,"","Draba","Brassicaceae","Perennial","Forb/herb","L48 (N)","","","",764.57,7.55,-6.51,"1992-07-31",2.32218725569869,18.3654051854984,711.780704137125,17
"2135",1992,1332.36575914889,23933,220,"Juncus drummondii","Juncaceae","E. Mey.",37.65,-107.8,3536,"FLD","Juncus drummondii E. Mey.",42,"Juncus drummondii","Juncus drummondii E. Mey.","JUDR","","JUDR","","Juncus","","drummondii","",NA,"","",NA,"","","","","","E. Mey.","","",NA,"","Juncus","Juncaceae","Perennial","Graminoid","L48 (N), AK (N), CAN (N)","Summer","Summer","Summer",764.57,7.55,-6.51,"1992-08-07",3.81076317739524,14.1235405106323,788.261758455171,28
"2136",1992,1332.36575914889,44283,208,"Taraxacum scopulorum","Asteraceae","(A. Gray) Rydb.",37.42805556,-108.0144444,3616,"FLD","Taraxacum scopulorum (A. Gray) Rydb.",20,"Taraxacum lyratum","Taraxacum lyratum (Ledeb.) DC.","TALY","","TALY","","Taraxacum","","lyratum","",NA,"","",NA,"","","","","","(Ledeb.) DC.","","",NA,"","Taraxacum","Asteraceae","Perennial","Forb/herb","L48 (N), AK (N), CAN (N), GL (N)","","","",764.57,7.55,-6.51,"1992-07-26",4.1201809634382,13.5835483822646,660.68410304973,12
"2137",1992,1332.36575914889,47197,208,"Viola adunca","Violaceae","Sm.",NA,NA,3566,"FLD","Viola adunca Sm.",39,"Viola adunca","Viola adunca Sm.","VIAD","","VIAD","","Viola","","adunca","",NA,"","",NA,"","","","","","Sm.","","",NA,"","Viola","Violaceae","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)","","","",764.57,7.55,-6.51,"1992-07-26",4.1201809634382,13.5835483822646,660.68410304973,26
"2138",1992,1332.36575914889,15536,184,"Draba streptobrachia","Brassicaceae","Price",40.5331531,-105.8248898,3438,"COLO","Draba streptobrachia R.A. Price",29,"Draba streptobrachia","Draba streptobrachia R.A. Price","DRST5","","DRST5","","Draba","","streptobrachia","",NA,"","",NA,"","","","","","R.A. Price","","",NA,"","Draba","Brassicaceae","Perennial","Forb/herb","L48 (N)","","","",764.57,7.55,-6.51,"1992-07-02",0.863705740494171,14.3146105330352,435.87482289246,20
"2139",1992,1332.36575914889,40533,208,"Saxifraga flagellaris var. crandallii","Saxifragaceae","(Gandog.) Dorn",NA,NA,3566,"FLD","Saxifraga flagellaris Willd. ex Sternb. var. crandallii (Gandog.) Dorn",33,"Saxifraga flagellaris ssp. crandallii","Saxifraga flagellaris Willd. ex Sternb. ssp. crandallii (Gandog.) HultÈn","SAFL6","","SAFL6","","Saxifraga","","flagellaris","",NA,"","",NA,"","","","","","Willd. ex Sternb.","","",NA,"","Saxifraga","Saxifragaceae","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)","","","",764.57,7.55,-6.51,"1992-07-26",4.1201809634382,13.5835483822646,660.68410304973,20
"2140",1992,1332.36575914889,11744,234,"Conioselinum scopulorum","Apiaceae","(A. Gray) Coulter & Rose",39.7838765,-107.3748767,3261,"COLO","Conioselinum scopulorum (A. Gray) J.M. Coult. & Rose",20,"Conioselinum scopulorum","Conioselinum scopulorum (A. Gray) J.M. Coult. & Rose","COSC2","","COSC2","","Conioselinum","","scopulorum","",NA,"","",NA,"","","","","","(A. Gray) J.M. Coult. & Rose","","",NA,"","Conioselinum","Apiaceae","Perennial","Forb/herb","L48 (N)","","","",764.57,7.55,-6.51,"1992-08-21",3.6737450820421,19.6100078480718,942.000912664819,16
"2141",1992,1332.36575914889,9014,208,"Castilleja haydenii","Orobanchaceae","(Gray) Cockerell",NA,NA,3658,"FLD","Castilleja haydenii (A. Gray) Cockerell",19,"Castilleja haydenii","Castilleja haydenii (A. Gray) Cockerell","CAHA16","","CAHA16","","Castilleja","","haydenii","",NA,"","",NA,"","","","","","(A. Gray) Cockerell","","",NA,"","Castilleja","Scrophulariaceae","Perennial","Forb/herb","L48 (N)","","","",764.57,7.55,-6.51,"1992-07-26",4.1201809634382,13.5835483822646,660.68410304973,18
"2142",1992,1332.36575914889,3368,175,"Arnica cordifolia","Asteraceae","Hooker",38.0476833,-105.648467,3200,"COLO","Arnica cordifolia Hook.",35,"Arnica cordifolia","Arnica cordifolia Hook.","ARCO9","","ARCO9","","Arnica","","cordifolia","",NA,"","",NA,"","","","","","Hook.","","",NA,"","Arnica","Asteraceae","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)","Late Spring","Summer","Fall",764.57,7.55,-6.51,"1992-06-23",2.26896144787947,18.6060031505198,353.330743408451,20
"2143",1992,1332.36575914889,2043,218,"Anaphalis margaritacea","Asteraceae","(L.) Bentham & Hooker",40.5286512,-105.8181993,3353,"COLO","Anaphalis margaritacea (L.) Benth.",17,"Anaphalis margaritacea","Anaphalis margaritacea (L.) Benth.","ANMA","","ANMA","","Anaphalis","","margaritacea","",NA,"","",NA,"","","","","","(L.) Benth.","","",NA,"","Anaphalis","Asteraceae","Perennial","Forb/herb","L48 (N), AK (N), CAN (N), SPM (N)","Early Summer","Summer","Fall",764.57,7.55,-6.51,"1992-08-05",4.13757670854814,18.5975609951184,768.892627848159,11
"2144",1992,1332.36575914889,8496,205,"Carex nigricans","Cyperaceae","C. A. Meyer",40.4938215,-105.8483755,3322,"COLO","Carex nigricans C.A. Mey.",42,"Carex nigricans","Carex nigricans C.A. Mey.","CANI2","","CANI2","","Carex","","nigricans","",NA,"","",NA,"","","","","","C.A. Mey.","","",NA,"","Carex","Cyperaceae","Perennial","Graminoid","L48 (N), AK (N), CAN (N)","","","",764.57,7.55,-6.51,"1992-07-23",3.33901652505725,17.5466561988993,633.308493283019,24
"2145",1992,1332.36575914889,36034,208,"Bistorta vivipara","Polygonaceae","(L.) Delarbre",NA,NA,3566,"FLD","Bistorta vivipara (L.) Gray",45,"Polygonum viviparum","Polygonum viviparum L.","POVI3","","POVI3","","Polygonum","","viviparum","",NA,"","",NA,"","","","","","L.","","",NA,"","Polygonum","Polygonaceae","Perennial","Forb/herb","L48 (N), AK (N), CAN (N), GL (N), SPM (N)","Mid Spring","Summer","Summer",764.57,7.55,-6.51,"1992-07-26",4.1201809634382,13.5835483822646,660.68410304973,29
